Datetime,Close,High,Low,Open,Volume
2020-04-20 00:00:00,119.68049621582031,122.2490005493164,119.30249786376953,119.49749755859375,115414000
2020-04-21 00:00:00,116.40599822998047,121.41549682617188,113.98300170898438,120.83049774169922,149534000
2020-04-22 00:00:00,118.17449951171875,119.69999694824219,117.55000305175781,118.44999694824219,84244000
2020-04-23 00:00:00,119.97250366210938,121.21099853515625,119.10399627685547,119.9990005493164,101332000
2020-04-24 00:00:00,120.51100158691406,121.02149963378906,119.0999984741211,120.8499984741211,76498000
2020-04-27 00:00:00,118.80000305175781,122.24400329589844,118.1500015258789,122.16000366210938,112912000
2020-04-28 00:00:00,115.7040023803711,118.67500305175781,115.30000305175781,118.6050033569336,105388000
2020-04-29 00:00:00,118.635498046875,119.59449768066406,115.5,116.50050354003906,91832000
2020-04-30 00:00:00,123.69999694824219,123.75,119.80049896240234,120.99199676513672,190692000
2020-05-01 00:00:00,114.302001953125,118.12200164794922,112.90950012207031,116.83999633789062,195452000
2020-05-04 00:00:00,115.79949951171875,116.3489990234375,112.81900024414062,112.81900024414062,97318000
2020-05-05 00:00:00,115.88999938964844,117.55000305175781,115.35649871826172,117.0,64850000
2020-05-06 00:00:00,117.56300354003906,117.87249755859375,116.0,116.47200012207031,62356000
2020-05-07 00:00:00,118.38050079345703,118.80000305175781,117.15550231933594,118.73899841308594,67928000
2020-05-08 00:00:00,118.98049926757812,119.36199951171875,117.8499984741211,118.60700225830078,64132000
2020-05-11 00:00:00,120.44999694824219,120.9834976196289,118.60549926757812,118.73500061035156,65184000
2020-05-12 00:00:00,117.84750366210938,120.94999694824219,117.75,120.59249877929688,61498000
2020-05-13 00:00:00,118.39600372314453,120.38500213623047,116.88999938964844,118.33999633789062,95658000
2020-05-14 00:00:00,119.44249725341797,119.56849670410156,117.6604995727539,118.05049896240234,72962000
2020-05-15 00:00:00,120.48899841308594,120.55000305175781,117.81849670410156,118.4260025024414,84700000
2020-05-18 00:00:00,121.31300354003906,121.6500015258789,119.20050048828125,120.21749877929688,87144000
2020-05-19 00:00:00,122.46649932861328,124.25,121.44850158691406,121.49150085449219,86410000
2020-05-20 00:00:00,124.89700317382812,125.00050354003906,123.3635025024414,123.89350128173828,79962000
2020-05-21 00:00:00,122.33699798583984,126.27249908447266,122.12699890136719,125.0,102288000
